taxi_id,timestamp,longitude,latitude
1,2008-02-02 00:00:00,116.21698079126416,39.86201466140617
1,2008-02-02 00:01:00,116.22172756711775,39.86201466140617
1,2008-02-02 00:02:00,116.22427251163411,39.86201466140617
1,2008-02-02 00:03:00,116.22427251163411,39.857856184166856
1,2008-02-02 00:04:00,116.22427251163411,39.85684737921623
1,2008-02-02 00:05:00,116.22652903337293,39.85684737921623
1,2008-02-02 00:06:00,116.22652903337293,39.85404834046474
1,2008-02-02 00:07:00,116.23022574212379,39.85404834046474
1,2008-02-02 00:08:00,116.23022574212379,39.85404834046474
1,2008-02-02 00:09:00,116.23022574212379,39.85404834046474
1,2008-02-02 00:10:00,116.22850908892896,39.85404834046474
1,2008-02-02 00:11:00,116.22850908892896,39.85801874029838
1,2008-02-02 00:12:00,116.22850908892896,39.8590389366422
1,2008-02-02 00:13:00,116.22577449176711,39.8590389366422
1,2008-02-02 00:14:00,116.22577449176711,39.8590389366422
1,2008-02-02 00:15:00,116.22395083733443,39.8590389366422
1,2008-02-02 00:16:00,116.22767009608943,39.8590389366422
1,2008-02-02 00:17:00,116.22767009608943,39.85449306920493
1,2008-02-02 00:18:00,116.23166027099764,39.85449306920493
1,2008-02-02 00:19:00,116.23430736685518,39.85449306920493
1,2008-02-02 00:20:00,116.23430736685518,39.85449306920493
1,2008-02-02 00:21:00,116.23430736685518,39.84952856675069
1,2008-02-02 00:22:00,116.23430736685518,39.852146606301915
1,2008-02-02 00:23:00,116.23430736685518,39.856715415569454
1,2008-02-02 00:24:00,116.2369428773582,39.856715415569454
1,2008-02-02 00:25:00,116.2369428773582,39.86107779474046
1,2008-02-02 00:26:00,116.23413142231824,39.86107779474046
1,2008-02-02 00:27:00,116.23413142231824,39.86107779474046
1,2008-02-02 00:28:00,116.23413142231824,39.863828360856566
1,2008-02-02 00:29:00,116.23413142231824,39.863828360856566
1,2008-02-02 00:30:00,116.23413142231824,39.8588845115532
1,2008-02-02 00:31:00,116.23413142231824,39.8588845115532
1,2008-02-02 00:32:00,116.23413142231824,39.854018901239876
1,2008-02-02 00:33:00,116.23053991371407,39.854018901239876
1,2008-02-02 00:34:00,116.22870148282541,39.854018901239876
1,2008-02-02 00:35:00,116.22870148282541,39.850285235996964
1,2008-02-02 00:36:00,116.22696199567552,39.850285235996964
1,2008-02-02 00:37:00,116.22470123678339,39.850285235996964
1,2008-02-02 00:38:00,116.21973834596052,39.850285235996964
1,2008-02-02 00:39:00,116.21973834596052,39.851553987785344
1,2008-02-02 00:40:00,116.21973834596052,39.84758102535228
1,2008-02-02 00:41:00,116.21973834596052,39.84758102535228
1,2008-02-02 00:42:00,116.21973834596052,39.844072936896616
1,2008-02-02 00:43:00,116.21973834596052,39.847434266708184
1,2008-02-02 00:44:00,116.21837134196413,39.847434266708184
1,2008-02-02 00:45:00,116.21837134196413,39.847434266708184
1,2008-02-02 00:46:00,116.21837134196413,39.847434266708184
1,2008-02-02 00:47:00,116.21837134196413,39.84850542789023
1,2008-02-02 00:48:00,116.21837134196413,39.84850542789023
1,2008-02-02 00:49:00,116.22013629432627,39.84850542789023
1,2008-02-02 00:50:00,116.22013629432627,39.84514649670652
1,2008-02-02 00:51:00,116.22013629432627,39.84835562568074
1,2008-02-02 00:52:00,116.22013629432627,39.850152012941024
1,2008-02-02 00:53:00,116.21697961584557,39.850152012941024
1,2008-02-02 00:54:00,116.21697961584557,39.850152012941024
1,2008-02-02 00:55:00,116.21697961584557,39.84848915847297
1,2008-02-02 00:56:00,116.21697961584557,39.84848915847297
1,2008-02-02 00:57:00,116.21697961584557,39.84656422036135
1,2008-02-02 00:58:00,116.2153508706806,39.84656422036135
1,2008-02-02 00:59:00,116.21148422746211,39.84656422036135
1,2008-02-02 01:00:00,116.21148422746211,39.85022238045049
1,2008-02-02 01:01:00,116.20757943856358,39.85022238045049
1,2008-02-02 01:02:00,116.20757943856358,39.85022238045049
1,2008-02-02 01:03:00,116.20757943856358,39.85022238045049
1,2008-02-02 01:04:00,116.20757943856358,39.852555225832475
1,2008-02-02 01:05:00,116.20994494837258,39.852555225832475
1,2008-02-02 01:06:00,116.21352307262963,39.852555225832475
