user_id,trajectory_id,timestamp,latitude,longitude,altitude,mode
1,1,2008-01-12 13:00:00,39.72899977834662,116.3072771694365,34.33375084512173,walk
1,1,2008-01-12 13:00:05,39.72949060793352,116.30718184726372,34.33375084512173,walk
1,1,2008-01-12 13:00:10,39.72996457999211,116.30702262889896,34.33375084512173,walk
1,1,2008-01-12 13:00:15,39.73000038067178,116.30752134556334,34.33375084512173,walk
1,1,2008-01-12 13:00:20,39.7298141009128,116.30798534971353,34.33375084512173,walk
1,1,2008-01-12 13:00:25,39.73030198250656,116.30787593513284,34.33375084512173,walk
1,1,2008-01-12 13:00:30,39.72998695691995,116.30748765832465,34.33375084512173,walk
1,1,2008-01-12 13:00:35,39.73024990676326,116.3079129316249,34.33375084512173,walk
1,1,2008-01-12 13:00:40,39.730393727286135,116.30743406248077,34.33375084512173,walk
1,1,2008-01-12 13:00:45,39.7308904818367,116.30737718615451,34.33375084512173,walk
1,1,2008-01-12 13:00:50,39.7313740714362,116.30725013852856,34.33375084512173,walk
1,1,2008-01-12 13:00:55,39.73181339981996,116.30748886550907,34.33375084512173,walk
1,1,2008-01-12 13:01:00,39.7314450938742,116.30782702335729,34.33375084512173,walk
1,1,2008-01-12 13:01:05,39.73097913732296,116.30800836417554,34.33375084512173,walk
1,1,2008-01-12 13:01:10,39.731291448658034,116.30761790082259,34.33375084512173,walk
1,1,2008-01-12 13:01:15,39.73157187305782,116.30803185994618,34.33375084512173,walk
1,1,2008-01-12 13:01:20,39.731860806229975,116.30762379423821,34.33375084512173,walk
1,1,2008-01-12 13:01:25,39.73165555028466,116.30807972186066,34.33375084512173,walk
1,1,2008-01-12 13:01:30,39.73208781168646,116.30833101865831,34.33375084512173,walk
1,1,2008-01-12 13:01:35,39.73169822563733,116.3080176136323,34.33375084512173,walk
1,1,2008-01-12 13:01:40,39.73215334892808,116.30781058032528,34.33375084512173,walk
1,1,2008-01-12 13:01:45,39.7326488107755,116.30787779310494,34.33375084512173,walk
1,1,2008-01-12 13:01:50,39.73314821234516,116.30785333758969,34.33375084512173,walk
1,1,2008-01-12 13:01:55,39.73345778997488,116.30746070329269,34.33375084512173,walk
1,1,2008-01-12 13:02:00,39.732975791516985,116.30759366000214,34.33375084512173,walk
1,1,2008-01-12 13:02:05,39.73296242343768,116.30709383873963,34.33375084512173,walk
1,1,2008-01-12 13:02:10,39.73248351294092,116.30723752150162,34.33375084512173,walk
1,1,2008-01-12 13:02:15,39.73205701648373,116.30697656025544,34.33375084512173,walk
1,1,2008-01-12 13:02:20,39.73210208974337,116.30647859599841,34.33375084512173,walk
1,1,2008-01-12 13:02:25,39.732132538385564,116.30597952397937,34.33375084512173,walk
1,1,2008-01-12 13:02:30,39.73165788190105,116.30613669020255,34.33375084512173,walk
1,1,2008-01-12 13:02:35,39.73134578269759,116.30574605727101,34.33375084512173,walk
1,1,2008-01-12 13:02:40,39.731609231766484,116.30532109305122,34.33375084512173,walk
1,1,2008-01-12 13:02:45,39.73202823631734,116.30559392117726,34.33375084512173,walk
1,1,2008-01-12 13:02:50,39.73252648805142,116.30563569688175,34.33375084512173,walk
1,1,2008-01-12 13:02:55,39.73302552379511,116.30566673438348,34.33375084512173,walk
1,1,2008-01-12 13:03:00,39.732574065431564,116.30545182662192,34.33375084512173,walk
1,1,2008-01-12 13:03:05,39.732768226789936,116.30499106489725,34.33375084512173,walk
1,1,2008-01-12 13:03:10,39.73311376950104,116.3053524514421,34.33375084512173,walk
1,1,2008-01-12 13:03:15,39.73338594249174,116.3049330210389,34.33375084512173,walk
1,1,2008-01-12 13:03:20,39.73386631734012,116.30507172938417,34.33375084512173,walk
1,1,2008-01-12 13:03:25,39.73342176253541,116.30530057655065,34.33375084512173,walk
1,1,2008-01-12 13:03:30,39.73371992224644,116.30570195017549,34.33375084512173,walk
1,1,2008-01-12 13:03:35,39.73403605934836,116.30531457783162,34.33375084512173,walk
1,1,2008-01-12 13:03:40,39.734452942693544,116.30559063629737,34.33375084512173,walk
1,1,2008-01-12 13:03:45,39.73491515735596,116.30539995959232,34.33375084512173,walk
1,1,2008-01-12 13:03:50,39.73519258088797,116.30498398341045,34.33375084512173,walk
1,1,2008-01-12 13:03:55,39.73470368238672,116.30487920623985,34.33375084512173,walk
1,1,2008-01-12 13:04:00,39.73514059554242,116.3046360871448,34.33375084512173,walk
1,1,2008-01-12 13:04:05,39.735521805110956,116.30495962889613,34.33375084512173,walk
1,2,2008-01-17 11:00:00,39.72899977834662,116.3072771694365,52.884963330809754,car
1,2,2008-01-17 11:00:05,39.726133224987414,116.30639236898509,52.884963330809754,car
1,2,2008-01-17 11:00:10,39.7247309420899,116.30374027496802,52.884963330809754,car
1,2,2008-01-17 11:00:15,39.7243826535059,116.30076056104514,52.884963330809754,car
1,2,2008-01-17 11:00:20,39.72738193563475,116.3006949355048,52.884963330809754,car
1,2,2008-01-17 11:00:25,39.72642943513869,116.30353971015404,52.884963330809754,car
1,2,2008-01-17 11:00:30,39.726737703598644,116.3005555904251,52.884963330809754,car
1,2,2008-01-17 11:00:35,39.729127016774,116.30236975209102,52.884963330809754,car
1,2,2008-01-17 11:00:40,39.72751929188627,116.30490258068478,52.884963330809754,car
1,2,2008-01-17 11:00:45,39.72452587098173,116.30510115381558,52.884963330809754,car
1,2,2008-01-17 11:00:50,39.72533153966918,116.30221136178741,52.884963330809754,car
1,2,2008-01-17 11:00:55,39.72628304374446,116.29936625370604,52.884963330809754,car
1,2,2008-01-17 11:01:00,39.72919722021864,116.29865381039085,52.884963330809754,car
1,2,2008-01-17 11:01:05,39.72993757160282,116.30156102208385,52.884963330809754,car
1,2,2008-01-17 11:01:10,39.728064481216165,116.30390442397072,52.884963330809754,car
1,2,2008-01-17 11:01:15,39.72551555290149,116.30232234797802,52.884963330809754,car
1,2,2008-01-17 11:01:20,39.72681792457521,116.29961978844611,52.884963330809754,car
1,2,2008-01-17 11:01:25,39.72382838483766,116.2998700925764,52.884963330809754,car
1,2,2008-01-17 11:01:30,39.72672898260014,116.2991042383995,52.884963330809754,car
1,2,2008-01-17 11:01:35,39.72861682572821,116.30143577186995,52.884963330809754,car
1,2,2008-01-17 11:01:40,39.73128252744008,116.30281201108728,52.884963330809754,car
1,2,2008-01-17 11:01:45,39.730579287851924,116.30572842225199,52.884963330809754,car
1,2,2008-01-17 11:01:50,39.73286903985354,116.3037901148019,52.884963330809754,car
1,2,2008-01-17 11:01:55,39.73063711611125,116.30579473855927,52.884963330809754,car
1,2,2008-01-17 11:02:00,39.732955272951976,116.30769898351772,52.884963330809754,car
1,2,2008-01-17 11:02:05,39.73555198992879,116.3092013353215,52.884963330809754,car
1,2,2008-01-17 11:02:10,39.73502986908019,116.31215555092288,52.884963330809754,car
1,2,2008-01-17 11:02:15,39.7332366107322,116.3097505094477,52.884963330809754,car
1,2,2008-01-17 11:02:20,39.73605699293619,116.308728039779,52.884963330809754,car
1,2,2008-01-17 11:02:25,39.73376958355537,116.30678696834174,52.884963330809754,car
1,2,2008-01-17 11:02:30,39.73662163083836,116.30771746621687,52.884963330809754,car
1,2,2008-01-17 11:02:35,39.73364735234822,116.30810947063408,52.884963330809754,car
1,2,2008-01-17 11:02:40,39.734113723904294,116.31107299852692,52.884963330809754,car
1,2,2008-01-17 11:02:45,39.73227607930582,116.30870169881375,52.884963330809754,car
1,2,2008-01-17 11:02:50,39.73293422765701,116.31162861540768,52.884963330809754,car
1,2,2008-01-17 11:02:55,39.73212585821942,116.30873957770416,52.884963330809754,car
1,2,2008-01-17 11:03:00,39.734743535380304,116.30727405176397,52.884963330809754,car
1,2,2008-01-17 11:03:05,39.737607553293856,116.30816702510671,52.884963330809754,car
1,2,2008-01-17 11:03:10,39.7365512435618,116.30535914160664,52.884963330809754,car
1,2,2008-01-17 11:03:15,39.738204637918166,116.30285588630558,52.884963330809754,car
1,2,2008-01-17 11:03:20,39.741204583790136,116.30287390755038,52.884963330809754,car
1,2,2008-01-17 11:03:25,39.74082746008844,116.29989770565642,52.884963330809754,car
1,2,2008-01-17 11:03:30,39.73894331377856,116.29756318371757,52.884963330809754,car
1,2,2008-01-17 11:03:35,39.7418846003233,116.29697256246693,52.884963330809754,car
1,2,2008-01-17 11:03:40,39.7433855741109,116.2943750487155,52.884963330809754,car
1,2,2008-01-17 11:03:45,39.74622583958141,116.29340918534159,52.884963330809754,car
1,2,2008-01-17 11:03:50,39.74719396354517,116.29624868106984,52.884963330809754,car
1,2,2008-01-17 11:03:55,39.745395662662006,116.29864995446819,52.884963330809754,car
1,2,2008-01-17 11:04:00,39.74820171369317,116.29758878642754,52.884963330809754,car
1,2,2008-01-17 11:04:05,39.75091013415721,116.29629864744668,52.884963330809754,car
1,3,2008-12-07 20:00:00,39.72899977834662,116.3072771694365,92.78061044578695,subway
1,3,2008-12-07 20:00:05,39.725244278320446,116.3059001365562,92.78061044578695,subway
1,3,2008-12-07 20:00:10,39.72368558763164,116.30958395025083,92.78061044578695,subway
1,3,2008-12-07 20:00:15,39.72768076116896,116.30978038957156,92.78061044578695,subway
1,3,2008-12-07 20:00:20,39.72370913513521,116.31025598041252,92.78061044578695,subway
1,3,2008-12-07 20:00:25,39.726338579262105,116.30724167724536,92.78061044578695,subway
1,3,2008-12-07 20:00:30,39.72707851391164,116.31117264362965,92.78061044578695,subway
1,3,2008-12-07 20:00:35,39.730813595063864,116.30974115182516,92.78061044578695,subway
1,3,2008-12-07 20:00:40,39.726839461874526,116.31019531632556,92.78061044578695,subway
1,3,2008-12-07 20:00:45,39.72998533839176,116.30772479797137,92.78061044578695,subway
1,3,2008-12-07 20:00:50,39.728693119806984,116.30393927672203,92.78061044578695,subway
1,3,2008-12-07 20:00:55,39.732606364241235,116.3047678405384,92.78061044578695,subway
1,3,2008-12-07 20:01:00,39.73542228418181,116.30192696129276,92.78061044578695,subway
1,3,2008-12-07 20:01:05,39.7325595437776,116.30472065372001,92.78061044578695,subway
1,3,2008-12-07 20:01:10,39.73192663222146,116.30077104323769,92.78061044578695,subway
1,3,2008-12-07 20:01:15,39.73140755674538,116.29680486615514,92.78061044578695,subway
1,3,2008-12-07 20:01:20,39.72743807450672,116.29631170212872,92.78061044578695,subway
1,3,2008-12-07 20:01:25,39.73119667516661,116.29494315505993,92.78061044578695,subway
1,3,2008-12-07 20:01:30,39.73384091002506,116.2919418183555,92.78061044578695,subway
1,3,2008-12-07 20:01:35,39.7366036344268,116.28904918047978,92.78061044578695,subway
1,3,2008-12-07 20:01:40,39.73397258053195,116.28603628230653,92.78061044578695,subway
1,3,2008-12-07 20:01:45,39.73650859558383,116.28294296246263,92.78061044578695,subway
1,3,2008-12-07 20:01:50,39.74047018146843,116.28238993689456,92.78061044578695,subway
1,3,2008-12-07 20:01:55,39.73695080679475,116.28429098973609,92.78061044578695,subway
1,3,2008-12-07 20:02:00,39.73341205721236,116.28615572869722,92.78061044578695,subway
1,3,2008-12-07 20:02:05,39.729867452409614,116.28800931354618,92.78061044578695,subway
1,3,2008-12-07 20:02:10,39.73151374814695,116.29165481904546,92.78061044578695,subway
1,3,2008-12-07 20:02:15,39.73050311476078,116.29552504128182,92.78061044578695,subway
1,3,2008-12-07 20:02:20,39.734135441197296,116.29720021430529,92.78061044578695,subway
1,3,2008-12-07 20:02:25,39.735907196593544,116.3007864216077,92.78061044578695,subway
1,3,2008-12-07 20:02:30,39.73216275594084,116.30219324931512,92.78061044578695,subway
1,3,2008-12-07 20:02:35,39.73322082052597,116.29833572428815,92.78061044578695,subway
1,3,2008-12-07 20:02:40,39.73166693951812,116.29464987922718,92.78061044578695,subway
1,3,2008-12-07 20:02:45,39.73496095670926,116.29238063910228,92.78061044578695,subway
1,3,2008-12-07 20:02:50,39.732379017694115,116.29543573172315,92.78061044578695,subway
1,3,2008-12-07 20:02:55,39.736364973902056,116.295770624405,92.78061044578695,subway
1,3,2008-12-07 20:03:00,39.73352488589649,116.29858734237466,92.78061044578695,subway
1,3,2008-12-07 20:03:05,39.73186534380041,116.30222683684936,92.78061044578695,subway
1,3,2008-12-07 20:03:10,39.73093117841482,116.30611622433743,92.78061044578695,subway
1,3,2008-12-07 20:03:15,39.73474118746171,116.30489809829196,92.78061044578695,subway
1,3,2008-12-07 20:03:20,39.738567724916884,116.30606326399011,92.78061044578695,subway
1,3,2008-12-07 20:03:25,39.73472705835065,116.30718097608496,92.78061044578695,subway
1,3,2008-12-07 20:03:30,39.73751808162661,116.31004631883462,92.78061044578695,subway
1,3,2008-12-07 20:03:35,39.741260037854246,116.31145974148565,92.78061044578695,subway
1,3,2008-12-07 20:03:40,39.73728282717313,116.31188611596666,92.78061044578695,subway
1,3,2008-12-07 20:03:45,39.74081227913001,116.31376839354557,92.78061044578695,subway
1,3,2008-12-07 20:03:50,39.74317280976517,116.31699761870348,92.78061044578695,subway
1,3,2008-12-07 20:03:55,39.746237427568126,116.31956824464316,92.78061044578695,subway
1,3,2008-12-07 20:04:00,39.745208226178725,116.32343357056733,92.78061044578695,subway
1,3,2008-12-07 20:04:05,39.74467345268323,116.31946947958598,92.78061044578695,subway
1,4,2008-01-14 17:00:00,39.72899977834662,116.3072771694365,66.81765156165297,bus
